湖南 NR 湖 南 O
餐厅 NN 餐 厅 O
服务员 NN 服 员 O
的 DEG 的 的 O
名义 NN 名 义 O
， PU ， ， O
将 AD 将 将 O
她们 PN 她 们 O
骗 VV 骗 骗 O
去 VV 去 去 O
。 PU 。 。 O
先 AD 先 先 O
是 VC 是 是 O
强令 VV 强 令 O
她们 PN 她 们 O
看 VV 看 看 O
黄色 NN 黄 色 O
录像 NN 录 像 O
， PU ， ， O
随后 AD 随 后 O
又 AD 又 又 O
威逼 VV 威 逼 O
做 VV 做 做 O
“ PU “ “ O
三 CD 三 三 O
陪 VV 陪 陪 O
” PU ” ” O
小姐 NN 小 姐 O
。 PU 。 。 O
同时 AD 同 时 O
， PU ， ， O
严加 AD 严 加 O
看守 VV 看 守 O
， PU ， ， O
不许 VV 不 许 O
出门 VV 出 门 O
。 PU 。 。 O
在 P 在 在 O
被 SB 被 被 O
逼 VV 逼 逼 O
无奈 NN 无 奈 O
的 DEC 的 的 O
情况 NN 情 况 O
下 LC 下 下 O
， PU ， ， O
唐 NR 唐 唐 O
胜利 NN 胜 利 O
说 VV 说 说 O
： PU ： ： O
“ PU “ “ O
我 PN 我 我 O
死 VV 死 死 O
也 AD 也 也 O
不 AD 不 不 O
当 VV 当 当 O
‘ PU ‘ ‘ O
三 CD 三 三 O
陪 VV 陪 陪 O
’ PU ’ ’ O
小姐 NN 小 姐 O
！ PU ！ ！ O
” PU ” ” O
１１月 NT １ 月 O
２５日 NT ２ 日 O
上午 NT 上 午 O
， PU ， ， O
唐 NR 唐 唐 O
胜利 NN 胜 利 O
纵身 AD 纵 身 O
从 P 从 从 O
６ CD ６ ６ O
米 M 米 米 O
高 VA 高 高 O
的 DEC 的 的 O
阳台 NN 阳 台 O
跳楼 VV 跳 楼 O
， PU ， ， O
致使 VV 致 使 O
腰椎 NN 腰 椎 O
爆裂性 NN 爆 性 O
骨折 VV 骨 折 O
， PU ， ， O
脊髓 NN 脊 髓 O
严重 AD 严 重 O
损伤 VV 损 伤 O
， PU ， ， O
腰 NN 腰 腰 O
以下 LC 以 下 O
完全 AD 完 全 O
瘫痪 VV 瘫 痪 O
。 PU 。 。 O
四川 NR 四 川 O
华西 NR 华 西 O
医科 NN 医 科 O
大学 NN 大 学 O
附属 NN 附 属 O
第一 OD 第 一 O
医院 NN 医 院 O
为 P 为 为 O
其 PN 其 其 O
进行 VV 进 行 O
了 AS 了 了 O
前期 JJ 前 期 O
手术 NN 手 术 O
， PU ， ， O
手术 NN 手 术 O
比较 AD 比 较 O
成功 VA 成 功 O
。 PU 。 。 O
“ PU “ “ O
唐 NR 唐 唐 O
胜利 NN 胜 利 O
事件 NN 事 件 O
” PU ” ” O
在 P 在 在 O
社会 NN 社 会 O
上 LC 上 上 O
激起 VV 激 起 O
强烈 JJ 强 烈 O
反响 NN 反 响 O
， PU ， ， O
人们 NN 人 们 O
在 P 在 在 O
谴责 VV 谴 责 O
“ PU “ “ O
天涯 NN 天 涯 O
夜总会 NN 夜 会 O
” PU ” ” O
老板 NN 老 板 O
可耻 JJ 可 耻 O
行径 NN 行 径 O
的 DEC 的 的 O
同时 NN 同 时 O
， PU ， ， O
也 AD 也 也 O
伸出 VV 伸 出 O
了 AS 了 了 O
援助 NN 援 助 O
之 DEG 之 之 O
手 NN 手 手 O
。 PU 。 。 O
中国 NR 中 国 O
康复 NN 康 复 O
研究 NN 研 究 O
中心 NN 中 心 O
附属 VV 附 属 O
北京 NR 北 京 O
博爱 NN 博 爱 O
医院 NN 医 院 O
的 DEG 的 的 O
有关 JJ 有 关 O
领导 NN 领 导 O
一致 AD 一 致 O
决定 VV 决 定 O
： PU ： ： O
发挥 VV 发 挥 O
该 DT 该 该 O
院 NN 院 院 O
在 P 在 在 O
脊柱 NN 脊 柱 O
脊髓 NN 脊 髓 O
损伤 NN 损 伤 O
康复 NN 康 复 O
技术 NN 技 术 O
上 LC 上 上 O
的 DEG 的 的 O
优势 NN 优 势 O
， PU ， ， O
将 BA 将 将 O
唐 NR 唐 唐 O
胜利 NN 胜 利 O
接到 VV 接 到 O
北京 NR 北 京 O
， PU ， ， O
免费 AD 免 费 O
为 P 为 为 O
她 PN 她 她 O
进行 VV 进 行 O
康复 NN 康 复 O
治疗 NN 治 疗 O
。 PU 。 。 O
昨晚 NT 昨 晚 O
８点多 NT ８ 多 O
， PU ， ， O
医院 NN 医 院 O
有关 JJ 有 关 O
领导 NN 领 导 O
和 CC 和 和 O
医护 NN 医 护 O
人员 NN 人 员 O
前往 VV 前 往 O
北京 NR 北 京 O
西站 NN 西 站 O
迎接 VV 迎 接 O
唐 NR 唐 唐 O
胜利 NN 胜 利 O
， PU ， ， O
“ PU “ “ O
白衣 NN 白 衣 O
天使 NN 天 使 O
”们 NN ” 们 O
向 P 向 向 O
这 DT 这 这 O
位 M 位 位 O
不屈 JJ 不 屈 O
的 DEG 的 的 O
女性 NN 女 性 O
献上 VV 献 上 O
了 AS 了 了 O
鲜花 NN 鲜 花 O
。 PU 。 。 O
今天 NT 今 天 O
上午 NT 上 午 O
， PU ， ， O
全国 NN 全 国 O
妇联 NN 妇 联 O
副主席 NN 副 席 O
、 PU 、 、 O
书记处 NN 书 处 O
书记 NN 书 记 O
刘海荣 NR 刘 荣 O
专程 AD 专 程 O
到 VV 到 到 O
医院 NN 医 院 O
看望 VV 看 望 O
唐 NR 唐 唐 O
胜利 NN 胜 利 O
。 PU 。 。 O
她 PN 她 她 O
说 VV 说 说 O
， PU ， ， O
唐 NR 唐 唐 O
胜利 NN 胜 利 O
在 P 在 在 O
绝境 NN 绝 境 O
之中 LC 之 中 O
， PU ， ， O
用 P 用 用 O
自己 PN 自 己 O
的 DEG 的 的 O
鲜血 NN 鲜 血 O
和 CC 和 和 O
生命 NN 生 命 O
同 P 同 同 O
不法 JJ 不 法 O
分子 NN 分 子 O
拼死 VV 拼 死 O
抗争 NN 抗 争 O
， PU ， ， O
表现 VV 表 现 O
了 AS 了 了 O
中国 NR 中 国 O
女性 NN 女 性 O
自尊 NN 自 尊 O
、 PU 、 、 O
自爱 NN 自 爱 O
、 PU 、 、 O
自立 VV 自 立 O
、 PU 、 、 O
自强 NN 自 强 O
的 DEG 的 的 O
优秀 JJ 优 秀 O
品质 NN 品 质 O
。 PU 。 。 O
扫除 VV 扫 除 O
社会 NN 社 会 O
丑恶 NN 丑 恶 O
现象 NN 现 象 O
必须 VV 必 须 O
加大 VV 加 大 O
力度 NN 力 度 O
， PU ， ， O
精神 NN 精 神 O
文明 NN 文 明 O
建设 NN 建 设 O
不 AD 不 不 O
容 VV 容 容 O
忽视 VV 忽 视 O
。 PU 。 。 O
对于 P 对 于 O
那些 DT 那 些 O
逼良为娼 VV 逼 娼 O
的 DEC 的 的 O
不法 JJ 不 法 O
分子 NN 分 子 O
， PU ， ， O
要 VV 要 要 O
依法 AD 依 法 O
严惩 VV 严 惩 O
， PU ， ， O
决 AD 决 决 O
不 AD 不 不 O
能 VV 能 能 O
让 VV 让 让 O
他们 PN 他 们 O
再 AD 再 再 O
残害 VV 残 害 O
妇女 NN 妇 女 O
。 PU 。 。 O
据悉 AD 据 悉 O
， PU ， ， O
“ PU “ “ O
天涯 NN 天 涯 O
夜总会 NN 夜 会 O
” PU ” ” O
已 AD 已 已 O
被 LB 被 被 O
吊销 VV 吊 销 O
营业 NN 营 业 O
执照 NN 执 照 O
， PU ， ， O
业主 NN 业 主 O
胡水元 NR 胡 元 O
被 SB 被 被 O
处以 VV 处 以 O
劳动 NN 劳 动 O
教养 NN 教 养 O
一 CD 一 一 O
年 M 年 年 O
。 PU 。 。 O
图片 NN 图 片 O
： PU ： ： O
图 NN 图 图 O
为 VC 为 为 O
唐 NR 唐 唐 O
胜利 NN 胜 利 O
在 P 在 在 O
中国 NR 中 国 O
康复 NN 康 复 O
研究 NN 研 究 O
中心 NN 中 心 O
附属 VV 附 属 O
北京 NR 北 京 O
博爱 NN 博 爱 O
医院 NN 医 院 O
住院 VV 住 院 O
期间 NN 期 间 O
， PU ， ， O
四川 NR 四 川 O
女 JJ 女 女 O
同伴 NN 同 伴 O
给 P 给 给 O
她 PN 她 她 O
喂 VV 喂 喂 O
饭 NN 饭 饭 O
。 PU 。 。 O
（ PU （ （ O
方云伟 NR 方 伟 O
摄 VV 摄 摄 O
） PU ） ） O
